time[s],setpoint[rad],position[rad],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
  1.183263,-1.63829,00.004,-0134.50,nan,nan
  1.185750,-1.65517,00.004,-0118.36,nan,nan
  1.188249,-1.65517,00.007,-0220.58,nan,nan
  1.190748,-1.64289,00.007,-0204.44,nan,nan
  1.193247,-1.64289,00.007,-0040.35,nan,nan
  1.195764,-1.61528,00.007,-0005.38,nan,nan
  1.198266,-1.61528,00.005,00207.13,nan,nan
  1.200754,-1.65056,00.005,00182.92,nan,nan
  1.203321,-1.65056,00.005,-0156.02,nan,nan
  1.205748,-1.65823,00.004,-0158.71,nan,nan
  1.208246,-1.65823,00.002,-0153.33,nan,nan
  1.210747,-1.62142,00.002,-0112.98,nan,nan
